region,period,total,year,month
19 melilla,2008-12,0.0,2008,12
19 melilla,2008-11,0.0,2008,11
19 melilla,2008-10,0.0,2008,10
19 melilla,2008-09,0.0,2008,9
19 melilla,2008-08,0.0,2008,8
19 melilla,2008-07,0.0,2008,7
19 melilla,2008-06,0.0,2008,6
19 melilla,2008-05,0.0,2008,5
19 melilla,2008-04,0.0,2008,4
19 melilla,2008-03,0.0,2008,3
19 melilla,2008-02,0.0,2008,2
19 melilla,2008-01,0.0,2008,1
19 melilla,2007-12,0.0,2007,12
19 melilla,2007-11,0.0,2007,11
19 melilla,2007-10,0.0,2007,10
19 melilla,2007-09,0.0,2007,9
19 melilla,2007-08,0.0,2007,8
19 melilla,2007-07,0.0,2007,7
19 melilla,2007-06,0.0,2007,6
19 melilla,2007-05,0.0,2007,5
19 melilla,2007-04,0.0,2007,4
19 melilla,2007-03,0.0,2007,3
19 melilla,2007-02,0.0,2007,2
19 melilla,2007-01,0.0,2007,1
19 melilla,2006-12,0.0,2006,12
19 melilla,2006-11,0.0,2006,11
19 melilla,2006-10,0.0,2006,10
19 melilla,2006-09,0.0,2006,9
19 melilla,2006-08,0.0,2006,8
19 melilla,2006-07,0.0,2006,7
19 melilla,2006-06,0.0,2006,6
19 melilla,2006-05,0.0,2006,5
19 melilla,2006-04,0.0,2006,4
19 melilla,2006-03,0.0,2006,3
19 melilla,2006-02,0.0,2006,2
19 melilla,2006-01,0.0,2006,1
19 melilla,2005-12,0.0,2005,12
19 melilla,2005-11,0.0,2005,11
19 melilla,2005-10,0.0,2005,10
19 melilla,2005-09,0.0,2005,9
19 melilla,2005-08,0.0,2005,8
19 melilla,2005-07,0.0,2005,7
19 melilla,2005-06,0.0,2005,6
19 melilla,2005-05,0.0,2005,5
19 melilla,2005-04,0.0,2005,4
19 melilla,2005-03,0.0,2005,3
19 melilla,2005-02,0.0,2005,2
19 melilla,2005-01,0.0,2005,1
19 melilla,2004-12,0.0,2004,12
19 melilla,2004-11,0.0,2004,11
19 melilla,2004-10,0.0,2004,10
19 melilla,2004-09,0.0,2004,9
19 melilla,2004-08,0.0,2004,8
19 melilla,2004-07,0.0,2004,7
19 melilla,2004-06,0.0,2004,6
19 melilla,2004-05,0.0,2004,5
19 melilla,2004-04,0.0,2004,4
19 melilla,2004-03,0.0,2004,3
19 melilla,2004-02,0.0,2004,2
19 melilla,2004-01,0.0,2004,1
19 melilla,2003-12,0.0,2003,12
19 melilla,2003-11,0.0,2003,11
19 melilla,2003-10,0.0,2003,10
19 melilla,2003-09,0.0,2003,9
19 melilla,2003-08,0.0,2003,8
19 melilla,2003-07,0.0,2003,7
19 melilla,2003-06,0.0,2003,6
19 melilla,2003-05,0.0,2003,5
19 melilla,2003-04,0.0,2003,4
19 melilla,2003-03,0.0,2003,3
19 melilla,2003-02,0.0,2003,2
19 melilla,2003-01,0.0,2003,1
19 melilla,2002-12,0.0,2002,12
19 melilla,2002-11,0.0,2002,11
19 melilla,2002-10,0.0,2002,10
19 melilla,2002-09,0.0,2002,9
19 melilla,2002-08,0.0,2002,8
19 melilla,2002-07,0.0,2002,7
19 melilla,2002-06,0.0,2002,6
19 melilla,2002-05,0.0,2002,5
19 melilla,2002-04,0.0,2002,4
19 melilla,2002-03,0.0,2002,3
19 melilla,2002-02,0.0,2002,2
19 melilla,2002-01,0.0,2002,1
19 melilla,2001-12,0.0,2001,12
19 melilla,2001-11,0.0,2001,11
19 melilla,2001-10,0.0,2001,10
19 melilla,2001-09,0.0,2001,9
19 melilla,2001-08,0.0,2001,8
19 melilla,2001-07,0.0,2001,7
19 melilla,2001-06,0.0,2001,6
19 melilla,2001-05,0.0,2001,5
19 melilla,2001-04,0.0,2001,4
19 melilla,2001-03,0.0,2001,3
19 melilla,2001-02,0.0,2001,2
19 melilla,2001-01,0.0,2001,1
19 melilla,2000-12,0.0,2000,12
19 melilla,2000-11,0.0,2000,11
19 melilla,2000-10,0.0,2000,10
19 melilla,2000-09,0.0,2000,9
19 melilla,2000-08,0.0,2000,8
19 melilla,2000-07,0.0,2000,7
19 melilla,2000-06,0.0,2000,6
19 melilla,2000-05,0.0,2000,5
19 melilla,2000-04,0.0,2000,4
19 melilla,2000-03,0.0,2000,3
19 melilla,2000-02,0.0,2000,2
19 melilla,2000-01,0.0,2000,1
19 melilla,1999-12,0.0,1999,12
19 melilla,1999-11,0.0,1999,11
19 melilla,1999-10,0.0,1999,10
19 melilla,1999-09,0.0,1999,9
19 melilla,1999-08,0.0,1999,8
19 melilla,1999-07,0.0,1999,7
19 melilla,1999-06,0.0,1999,6
19 melilla,1999-05,0.0,1999,5
19 melilla,1999-04,0.0,1999,4
19 melilla,1999-03,0.0,1999,3
19 melilla,1999-02,0.0,1999,2
19 melilla,1999-01,0.0,1999,1
19 melilla,2025-02,0.0,2025,2
19 melilla,2025-01,0.0,2025,1
19 melilla,2024-12,0.0,2024,12
19 melilla,2024-11,0.0,2024,11
19 melilla,2024-10,0.0,2024,10
19 melilla,2024-09,0.0,2024,9
19 melilla,2024-08,0.0,2024,8
19 melilla,2024-07,0.0,2024,7
19 melilla,2024-06,0.0,2024,6
19 melilla,2024-05,0.0,2024,5
19 melilla,2024-04,0.0,2024,4
19 melilla,2024-03,0.0,2024,3
19 melilla,2024-02,0.0,2024,2
19 melilla,2024-01,0.0,2024,1
19 melilla,2023-12,0.0,2023,12
19 melilla,2023-11,0.0,2023,11
19 melilla,2023-10,0.0,2023,10
19 melilla,2023-09,0.0,2023,9
19 melilla,2023-08,0.0,2023,8
19 melilla,2023-07,0.0,2023,7
19 melilla,2023-06,0.0,2023,6
19 melilla,2023-05,0.0,2023,5
19 melilla,2023-04,0.0,2023,4
19 melilla,2023-03,0.0,2023,3
19 melilla,2023-02,0.0,2023,2
19 melilla,2023-01,0.0,2023,1
19 melilla,2022-12,0.0,2022,12
19 melilla,2022-11,0.0,2022,11
19 melilla,2022-10,0.0,2022,10
19 melilla,2022-09,0.0,2022,9
19 melilla,2022-08,0.0,2022,8
19 melilla,2022-07,0.0,2022,7
19 melilla,2022-06,0.0,2022,6
19 melilla,2022-05,0.0,2022,5
19 melilla,2022-04,0.0,2022,4
19 melilla,2022-03,0.0,2022,3
19 melilla,2022-02,0.0,2022,2
19 melilla,2022-01,0.0,2022,1
19 melilla,2021-12,0.0,2021,12
19 melilla,2021-11,0.0,2021,11
19 melilla,2021-10,0.0,2021,10
19 melilla,2021-09,0.0,2021,9
19 melilla,2021-08,0.0,2021,8
19 melilla,2021-07,0.0,2021,7
19 melilla,2021-06,0.0,2021,6
19 melilla,2021-05,0.0,2021,5
19 melilla,2021-04,0.0,2021,4
19 melilla,2021-03,0.0,2021,3
19 melilla,2021-02,0.0,2021,2
19 melilla,2021-01,0.0,2021,1
19 melilla,2020-12,0.0,2020,12
19 melilla,2020-11,0.0,2020,11
19 melilla,2020-10,0.0,2020,10
19 melilla,2020-09,0.0,2020,9
19 melilla,2020-08,0.0,2020,8
19 melilla,2020-07,0.0,2020,7
19 melilla,2020-06,0.0,2020,6
19 melilla,2020-05,0.0,2020,5
19 melilla,2020-04,0.0,2020,4
19 melilla,2020-03,0.0,2020,3
19 melilla,2020-02,0.0,2020,2
19 melilla,2020-01,0.0,2020,1
19 melilla,2019-12,0.0,2019,12
19 melilla,2019-11,0.0,2019,11
19 melilla,2019-10,0.0,2019,10
19 melilla,2019-09,0.0,2019,9
19 melilla,2019-08,0.0,2019,8
19 melilla,2019-07,0.0,2019,7
19 melilla,2019-06,0.0,2019,6
19 melilla,2019-05,0.0,2019,5
19 melilla,2019-04,0.0,2019,4
19 melilla,2019-03,0.0,2019,3
19 melilla,2019-02,0.0,2019,2
19 melilla,2019-01,0.0,2019,1
19 melilla,2018-12,0.0,2018,12
19 melilla,2018-11,0.0,2018,11
19 melilla,2018-10,0.0,2018,10
19 melilla,2018-09,0.0,2018,9
19 melilla,2018-08,0.0,2018,8
19 melilla,2018-07,0.0,2018,7
19 melilla,2018-06,0.0,2018,6
19 melilla,2018-05,0.0,2018,5
19 melilla,2018-04,0.0,2018,4
19 melilla,2018-03,0.0,2018,3
19 melilla,2018-02,0.0,2018,2
19 melilla,2018-01,0.0,2018,1
19 melilla,2017-12,0.0,2017,12
19 melilla,2017-11,0.0,2017,11
19 melilla,2017-10,0.0,2017,10
19 melilla,2017-09,0.0,2017,9
19 melilla,2017-08,0.0,2017,8
19 melilla,2017-07,0.0,2017,7
19 melilla,2017-06,0.0,2017,6
19 melilla,2017-05,0.0,2017,5
19 melilla,2017-04,0.0,2017,4
19 melilla,2017-03,0.0,2017,3
19 melilla,2017-02,0.0,2017,2
19 melilla,2017-01,0.0,2017,1
19 melilla,2016-12,0.0,2016,12
19 melilla,2016-11,0.0,2016,11
19 melilla,2016-10,0.0,2016,10
19 melilla,2016-09,0.0,2016,9
19 melilla,2016-08,0.0,2016,8
19 melilla,2016-07,0.0,2016,7
19 melilla,2016-06,0.0,2016,6
19 melilla,2016-05,0.0,2016,5
19 melilla,2016-04,0.0,2016,4
19 melilla,2016-03,0.0,2016,3
19 melilla,2016-02,0.0,2016,2
19 melilla,2016-01,0.0,2016,1
19 melilla,2015-12,0.0,2015,12
19 melilla,2015-11,0.0,2015,11
19 melilla,2015-10,0.0,2015,10
19 melilla,2015-09,0.0,2015,9
19 melilla,2015-08,0.0,2015,8
19 melilla,2015-07,0.0,2015,7
19 melilla,2015-06,0.0,2015,6
19 melilla,2015-05,0.0,2015,5
19 melilla,2015-04,0.0,2015,4
19 melilla,2015-03,0.0,2015,3
19 melilla,2015-02,0.0,2015,2
19 melilla,2015-01,0.0,2015,1
19 melilla,2014-12,0.0,2014,12
19 melilla,2014-11,0.0,2014,11
19 melilla,2014-10,0.0,2014,10
19 melilla,2014-09,0.0,2014,9
19 melilla,2014-08,0.0,2014,8
19 melilla,2014-07,0.0,2014,7
19 melilla,2014-06,0.0,2014,6
19 melilla,2014-05,0.0,2014,5
19 melilla,2014-04,0.0,2014,4
19 melilla,2014-03,0.0,2014,3
19 melilla,2014-02,0.0,2014,2
19 melilla,2014-01,0.0,2014,1
19 melilla,2013-12,0.0,2013,12
19 melilla,2013-11,0.0,2013,11
19 melilla,2013-10,0.0,2013,10
19 melilla,2013-09,0.0,2013,9
19 melilla,2013-08,0.0,2013,8
19 melilla,2013-07,0.0,2013,7
19 melilla,2013-06,0.0,2013,6
19 melilla,2013-05,0.0,2013,5
19 melilla,2013-04,0.0,2013,4
19 melilla,2013-03,0.0,2013,3
19 melilla,2013-02,0.0,2013,2
19 melilla,2013-01,0.0,2013,1
19 melilla,2012-12,0.0,2012,12
19 melilla,2012-11,0.0,2012,11
19 melilla,2012-10,0.0,2012,10
19 melilla,2012-09,0.0,2012,9
19 melilla,2012-08,0.0,2012,8
19 melilla,2012-07,0.0,2012,7
19 melilla,2012-06,0.0,2012,6
19 melilla,2012-05,0.0,2012,5
19 melilla,2012-04,0.0,2012,4
19 melilla,2012-03,0.0,2012,3
19 melilla,2012-02,0.0,2012,2
19 melilla,2012-01,0.0,2012,1
19 melilla,2011-12,0.0,2011,12
19 melilla,2011-11,0.0,2011,11
19 melilla,2011-10,0.0,2011,10
19 melilla,2011-09,0.0,2011,9
19 melilla,2011-08,0.0,2011,8
19 melilla,2011-07,0.0,2011,7
19 melilla,2011-06,0.0,2011,6
19 melilla,2011-05,0.0,2011,5
19 melilla,2011-04,0.0,2011,4
19 melilla,2011-03,0.0,2011,3
19 melilla,2011-02,0.0,2011,2
19 melilla,2011-01,0.0,2011,1
19 melilla,2010-12,0.0,2010,12
19 melilla,2010-11,0.0,2010,11
19 melilla,2010-10,0.0,2010,10
19 melilla,2010-09,0.0,2010,9
19 melilla,2010-08,0.0,2010,8
19 melilla,2010-07,0.0,2010,7
19 melilla,2010-06,0.0,2010,6
19 melilla,2010-05,0.0,2010,5
19 melilla,2010-04,0.0,2010,4
19 melilla,2010-03,0.0,2010,3
19 melilla,2010-02,0.0,2010,2
19 melilla,2010-01,0.0,2010,1
19 melilla,2009-12,0.0,2009,12
19 melilla,2009-11,0.0,2009,11
19 melilla,2009-10,0.0,2009,10
19 melilla,2009-09,0.0,2009,9
19 melilla,2009-08,0.0,2009,8
19 melilla,2009-07,0.0,2009,7
19 melilla,2009-06,0.0,2009,6
19 melilla,2009-05,0.0,2009,5
19 melilla,2009-04,0.0,2009,4
19 melilla,2009-03,0.0,2009,3
19 melilla,2009-02,0.0,2009,2
19 melilla,2009-01,0.0,2009,1
19 melilla,2008-12,0.0,2008,12
19 melilla,2008-11,0.0,2008,11
19 melilla,2008-10,0.0,2008,10
19 melilla,2008-09,0.0,2008,9
19 melilla,2008-08,0.0,2008,8
19 melilla,2008-07,0.0,2008,7
19 melilla,2008-06,0.0,2008,6
19 melilla,2008-05,0.0,2008,5
19 melilla,2008-04,0.0,2008,4
19 melilla,2008-03,0.0,2008,3
19 melilla,2008-02,0.0,2008,2
19 melilla,2008-01,0.0,2008,1
19 melilla,2007-12,0.0,2007,12
19 melilla,2007-11,0.0,2007,11
19 melilla,2007-10,0.0,2007,10
19 melilla,2007-09,0.0,2007,9
19 melilla,2007-08,0.0,2007,8
19 melilla,2007-07,0.0,2007,7
19 melilla,2007-06,0.0,2007,6
19 melilla,2007-05,0.0,2007,5
19 melilla,2007-04,0.0,2007,4
19 melilla,2007-03,0.0,2007,3
19 melilla,2007-02,0.0,2007,2
19 melilla,2007-01,0.0,2007,1
19 melilla,2006-12,0.0,2006,12
19 melilla,2006-11,0.0,2006,11
19 melilla,2006-10,0.0,2006,10
19 melilla,2006-09,0.0,2006,9
19 melilla,2006-08,0.0,2006,8
19 melilla,2006-07,0.0,2006,7
19 melilla,2006-06,0.0,2006,6
19 melilla,2006-05,0.0,2006,5
19 melilla,2006-04,0.0,2006,4
19 melilla,2006-03,0.0,2006,3
19 melilla,2006-02,0.0,2006,2
19 melilla,2006-01,0.0,2006,1
19 melilla,2005-12,0.0,2005,12
19 melilla,2005-11,0.0,2005,11
19 melilla,2005-10,0.0,2005,10
19 melilla,2005-09,0.0,2005,9
19 melilla,2005-08,0.0,2005,8
19 melilla,2005-07,0.0,2005,7
19 melilla,2005-06,0.0,2005,6
19 melilla,2005-05,0.0,2005,5
19 melilla,2005-04,0.0,2005,4
19 melilla,2005-03,0.0,2005,3
19 melilla,2005-02,0.0,2005,2
19 melilla,2005-01,0.0,2005,1
19 melilla,2004-12,0.0,2004,12
19 melilla,2004-11,0.0,2004,11
19 melilla,2004-10,0.0,2004,10
19 melilla,2004-09,0.0,2004,9
19 melilla,2004-08,0.0,2004,8
19 melilla,2004-07,0.0,2004,7
19 melilla,2004-06,0.0,2004,6
19 melilla,2004-05,0.0,2004,5
19 melilla,2004-04,0.0,2004,4
19 melilla,2004-03,0.0,2004,3
19 melilla,2004-02,0.0,2004,2
19 melilla,2004-01,0.0,2004,1
19 melilla,2003-12,0.0,2003,12
19 melilla,2003-11,0.0,2003,11
19 melilla,2003-10,0.0,2003,10
19 melilla,2003-09,0.0,2003,9
19 melilla,2003-08,0.0,2003,8
19 melilla,2003-07,0.0,2003,7
19 melilla,2003-06,0.0,2003,6
19 melilla,2003-05,0.0,2003,5
19 melilla,2003-04,0.0,2003,4
19 melilla,2003-03,0.0,2003,3
19 melilla,2003-02,0.0,2003,2
19 melilla,2003-01,0.0,2003,1
19 melilla,2002-12,0.0,2002,12
19 melilla,2002-11,0.0,2002,11
19 melilla,2002-10,0.0,2002,10
19 melilla,2002-09,0.0,2002,9
19 melilla,2002-08,0.0,2002,8
19 melilla,2002-07,0.0,2002,7
19 melilla,2002-06,0.0,2002,6
19 melilla,2002-05,0.0,2002,5
19 melilla,2002-04,0.0,2002,4
19 melilla,2002-03,0.0,2002,3
19 melilla,2002-02,0.0,2002,2
19 melilla,2002-01,0.0,2002,1
19 melilla,2001-12,0.0,2001,12
19 melilla,2001-11,0.0,2001,11
19 melilla,2001-10,0.0,2001,10
19 melilla,2001-09,0.0,2001,9
19 melilla,2001-08,0.0,2001,8
19 melilla,2001-07,0.0,2001,7
19 melilla,2001-06,0.0,2001,6
19 melilla,2001-05,0.0,2001,5
19 melilla,2001-04,0.0,2001,4
19 melilla,2001-03,0.0,2001,3
19 melilla,2001-02,0.0,2001,2
19 melilla,2001-01,0.0,2001,1
19 melilla,2000-12,0.0,2000,12
19 melilla,2000-11,0.0,2000,11
19 melilla,2000-10,0.0,2000,10
19 melilla,2000-09,0.0,2000,9
19 melilla,2000-08,0.0,2000,8
19 melilla,2000-07,0.0,2000,7
19 melilla,2000-06,0.0,2000,6
19 melilla,2000-05,0.0,2000,5
19 melilla,2000-04,0.0,2000,4
19 melilla,2000-03,0.0,2000,3
19 melilla,2000-02,0.0,2000,2
19 melilla,2000-01,0.0,2000,1
19 melilla,1999-12,0.0,1999,12
19 melilla,1999-11,0.0,1999,11
19 melilla,1999-10,0.0,1999,10
19 melilla,1999-09,0.0,1999,9
19 melilla,1999-08,0.0,1999,8
19 melilla,1999-07,0.0,1999,7
19 melilla,1999-06,0.0,1999,6
19 melilla,1999-05,0.0,1999,5
19 melilla,1999-04,0.0,1999,4
19 melilla,1999-03,0.0,1999,3
19 melilla,1999-02,0.0,1999,2
19 melilla,1999-01,0.0,1999,1
19 melilla,2025-02,0.0,2025,2
19 melilla,2025-01,0.0,2025,1
19 melilla,2024-12,0.0,2024,12
19 melilla,2024-11,0.0,2024,11
19 melilla,2024-10,0.0,2024,10
19 melilla,2024-09,0.0,2024,9
19 melilla,2024-08,0.0,2024,8
19 melilla,2024-07,0.0,2024,7
19 melilla,2024-06,0.0,2024,6
19 melilla,2024-05,0.0,2024,5
19 melilla,2024-04,0.0,2024,4
19 melilla,2024-03,0.0,2024,3
19 melilla,2024-02,0.0,2024,2
19 melilla,2024-01,0.0,2024,1
19 melilla,2023-12,0.0,2023,12
19 melilla,2023-11,0.0,2023,11
19 melilla,2023-10,0.0,2023,10
19 melilla,2023-09,0.0,2023,9
19 melilla,2023-08,0.0,2023,8
19 melilla,2023-07,0.0,2023,7
19 melilla,2023-06,0.0,2023,6
19 melilla,2023-05,0.0,2023,5
19 melilla,2023-04,0.0,2023,4
19 melilla,2023-03,0.0,2023,3
19 melilla,2023-02,0.0,2023,2
19 melilla,2023-01,0.0,2023,1
19 melilla,2022-12,0.0,2022,12
19 melilla,2022-11,0.0,2022,11
19 melilla,2022-10,0.0,2022,10
19 melilla,2022-09,0.0,2022,9
19 melilla,2022-08,0.0,2022,8
19 melilla,2022-07,0.0,2022,7
19 melilla,2022-06,0.0,2022,6
19 melilla,2022-05,0.0,2022,5
19 melilla,2022-04,0.0,2022,4
19 melilla,2022-03,0.0,2022,3
19 melilla,2022-02,0.0,2022,2
19 melilla,2022-01,0.0,2022,1
19 melilla,2021-12,0.0,2021,12
19 melilla,2021-11,0.0,2021,11
19 melilla,2021-10,0.0,2021,10
19 melilla,2021-09,0.0,2021,9
19 melilla,2021-08,0.0,2021,8
19 melilla,2021-07,0.0,2021,7
19 melilla,2021-06,0.0,2021,6
19 melilla,2021-05,0.0,2021,5
19 melilla,2021-04,0.0,2021,4
19 melilla,2021-03,0.0,2021,3
19 melilla,2021-02,0.0,2021,2
19 melilla,2021-01,0.0,2021,1
19 melilla,2020-12,0.0,2020,12
19 melilla,2020-11,0.0,2020,11
19 melilla,2020-10,0.0,2020,10
19 melilla,2020-09,0.0,2020,9
19 melilla,2020-08,0.0,2020,8
19 melilla,2020-07,0.0,2020,7
19 melilla,2020-06,0.0,2020,6
19 melilla,2020-05,0.0,2020,5
19 melilla,2020-04,0.0,2020,4
19 melilla,2020-03,0.0,2020,3
19 melilla,2020-02,0.0,2020,2
19 melilla,2020-01,0.0,2020,1
19 melilla,2019-12,0.0,2019,12
19 melilla,2019-11,0.0,2019,11
19 melilla,2019-10,0.0,2019,10
19 melilla,2019-09,0.0,2019,9
19 melilla,2019-08,0.0,2019,8
19 melilla,2019-07,0.0,2019,7
19 melilla,2019-06,0.0,2019,6
19 melilla,2019-05,0.0,2019,5
19 melilla,2019-04,0.0,2019,4
19 melilla,2019-03,0.0,2019,3
19 melilla,2019-02,0.0,2019,2
19 melilla,2019-01,0.0,2019,1
19 melilla,2018-12,0.0,2018,12
19 melilla,2018-11,0.0,2018,11
19 melilla,2018-10,0.0,2018,10
19 melilla,2018-09,0.0,2018,9
19 melilla,2018-08,0.0,2018,8
19 melilla,2018-07,0.0,2018,7
19 melilla,2018-06,0.0,2018,6
19 melilla,2018-05,0.0,2018,5
19 melilla,2018-04,0.0,2018,4
19 melilla,2018-03,0.0,2018,3
19 melilla,2018-02,0.0,2018,2
19 melilla,2018-01,0.0,2018,1
19 melilla,2017-12,0.0,2017,12
19 melilla,2017-11,0.0,2017,11
19 melilla,2017-10,0.0,2017,10
19 melilla,2017-09,0.0,2017,9
19 melilla,2017-08,0.0,2017,8
19 melilla,2017-07,0.0,2017,7
19 melilla,2017-06,0.0,2017,6
19 melilla,2017-05,0.0,2017,5
19 melilla,2017-04,0.0,2017,4
19 melilla,2017-03,0.0,2017,3
19 melilla,2017-02,0.0,2017,2
19 melilla,2017-01,0.0,2017,1
19 melilla,2016-12,0.0,2016,12
19 melilla,2016-11,0.0,2016,11
19 melilla,2016-10,0.0,2016,10
19 melilla,2016-09,0.0,2016,9
19 melilla,2016-08,0.0,2016,8
19 melilla,2016-07,0.0,2016,7
19 melilla,2016-06,0.0,2016,6
19 melilla,2016-05,0.0,2016,5
19 melilla,2016-04,0.0,2016,4
19 melilla,2016-03,0.0,2016,3
19 melilla,2016-02,0.0,2016,2
19 melilla,2016-01,0.0,2016,1
19 melilla,2015-12,0.0,2015,12
19 melilla,2015-11,0.0,2015,11
19 melilla,2015-10,0.0,2015,10
19 melilla,2015-09,0.0,2015,9
19 melilla,2015-08,0.0,2015,8
19 melilla,2015-07,0.0,2015,7
19 melilla,2015-06,0.0,2015,6
19 melilla,2015-05,0.0,2015,5
19 melilla,2015-04,0.0,2015,4
19 melilla,2015-03,0.0,2015,3
19 melilla,2015-02,0.0,2015,2
19 melilla,2015-01,0.0,2015,1
19 melilla,2014-12,0.0,2014,12
19 melilla,2014-11,0.0,2014,11
19 melilla,2014-10,0.0,2014,10
19 melilla,2014-09,0.0,2014,9
19 melilla,2014-08,0.0,2014,8
19 melilla,2014-07,0.0,2014,7
19 melilla,2014-06,0.0,2014,6
19 melilla,2014-05,0.0,2014,5
19 melilla,2014-04,0.0,2014,4
19 melilla,2014-03,0.0,2014,3
19 melilla,2014-02,0.0,2014,2
19 melilla,2014-01,0.0,2014,1
19 melilla,2013-12,0.0,2013,12
19 melilla,2013-11,0.0,2013,11
19 melilla,2013-10,0.0,2013,10
19 melilla,2013-09,0.0,2013,9
19 melilla,2013-08,0.0,2013,8
19 melilla,2013-07,0.0,2013,7
19 melilla,2013-06,0.0,2013,6
19 melilla,2013-05,0.0,2013,5
19 melilla,2013-04,0.0,2013,4
19 melilla,2013-03,0.0,2013,3
19 melilla,2013-02,0.0,2013,2
19 melilla,2013-01,0.0,2013,1
19 melilla,2012-12,0.0,2012,12
19 melilla,2012-11,0.0,2012,11
19 melilla,2012-10,0.0,2012,10
19 melilla,2012-09,0.0,2012,9
19 melilla,2012-08,0.0,2012,8
19 melilla,2012-07,0.0,2012,7
19 melilla,2012-06,0.0,2012,6
19 melilla,2012-05,0.0,2012,5
19 melilla,2012-04,0.0,2012,4
19 melilla,2012-03,0.0,2012,3
19 melilla,2012-02,0.0,2012,2
19 melilla,2012-01,0.0,2012,1
19 melilla,2011-12,0.0,2011,12
19 melilla,2011-11,0.0,2011,11
19 melilla,2011-10,0.0,2011,10
19 melilla,2011-09,0.0,2011,9
19 melilla,2011-08,0.0,2011,8
19 melilla,2011-07,0.0,2011,7
19 melilla,2011-06,0.0,2011,6
19 melilla,2011-05,0.0,2011,5
19 melilla,2011-04,0.0,2011,4
19 melilla,2011-03,0.0,2011,3
19 melilla,2011-02,0.0,2011,2
19 melilla,2011-01,0.0,2011,1
19 melilla,2010-12,0.0,2010,12
19 melilla,2010-11,0.0,2010,11
19 melilla,2010-10,0.0,2010,10
19 melilla,2010-09,0.0,2010,9
19 melilla,2010-08,0.0,2010,8
19 melilla,2010-07,0.0,2010,7
19 melilla,2010-06,0.0,2010,6
19 melilla,2010-05,0.0,2010,5
19 melilla,2010-04,0.0,2010,4
19 melilla,2010-03,0.0,2010,3
19 melilla,2010-02,0.0,2010,2
19 melilla,2010-01,0.0,2010,1
19 melilla,2009-12,0.0,2009,12
19 melilla,2009-11,0.0,2009,11
19 melilla,2009-10,0.0,2009,10
19 melilla,2009-09,0.0,2009,9
19 melilla,2009-08,0.0,2009,8
19 melilla,2009-07,0.0,2009,7
19 melilla,2009-06,0.0,2009,6
19 melilla,2009-05,0.0,2009,5
19 melilla,2009-04,0.0,2009,4
19 melilla,2009-03,0.0,2009,3
19 melilla,2009-02,0.0,2009,2
19 melilla,2009-01,0.0,2009,1
19 melilla,2008-12,0.0,2008,12
19 melilla,2008-11,0.0,2008,11
19 melilla,2008-10,0.0,2008,10
19 melilla,2008-09,0.0,2008,9
19 melilla,2008-08,0.0,2008,8
19 melilla,2008-07,0.0,2008,7
19 melilla,2008-06,0.0,2008,6
19 melilla,2008-05,0.0,2008,5
19 melilla,2008-04,0.0,2008,4
19 melilla,2008-03,0.0,2008,3
19 melilla,2008-02,0.0,2008,2
19 melilla,2008-01,0.0,2008,1
19 melilla,2007-12,0.0,2007,12
19 melilla,2007-11,0.0,2007,11
19 melilla,2007-10,0.0,2007,10
19 melilla,2007-09,0.0,2007,9
19 melilla,2007-08,0.0,2007,8
19 melilla,2007-07,0.0,2007,7
19 melilla,2007-06,0.0,2007,6
19 melilla,2007-05,0.0,2007,5
19 melilla,2007-04,0.0,2007,4
19 melilla,2007-03,0.0,2007,3
19 melilla,2007-02,0.0,2007,2
19 melilla,2007-01,0.0,2007,1
19 melilla,2006-12,0.0,2006,12
19 melilla,2006-11,0.0,2006,11
19 melilla,2006-10,0.0,2006,10
19 melilla,2006-09,0.0,2006,9
19 melilla,2006-08,0.0,2006,8
19 melilla,2006-07,0.0,2006,7
19 melilla,2006-06,0.0,2006,6
19 melilla,2006-05,0.0,2006,5
19 melilla,2006-04,0.0,2006,4
19 melilla,2006-03,0.0,2006,3
19 melilla,2006-02,0.0,2006,2
19 melilla,2006-01,0.0,2006,1
19 melilla,2005-12,0.0,2005,12
19 melilla,2005-11,0.0,2005,11
19 melilla,2005-10,0.0,2005,10
19 melilla,2005-09,0.0,2005,9
19 melilla,2005-08,0.0,2005,8
19 melilla,2005-07,0.0,2005,7
19 melilla,2005-06,0.0,2005,6
19 melilla,2005-05,0.0,2005,5
19 melilla,2005-04,0.0,2005,4
19 melilla,2005-03,0.0,2005,3
19 melilla,2005-02,0.0,2005,2
19 melilla,2005-01,0.0,2005,1
19 melilla,2004-12,0.0,2004,12
19 melilla,2004-11,0.0,2004,11
19 melilla,2004-10,0.0,2004,10
19 melilla,2004-09,0.0,2004,9
19 melilla,2004-08,0.0,2004,8
19 melilla,2004-07,0.0,2004,7
19 melilla,2004-06,0.0,2004,6
19 melilla,2004-05,0.0,2004,5
19 melilla,2004-04,0.0,2004,4
19 melilla,2004-03,0.0,2004,3
19 melilla,2004-02,0.0,2004,2
19 melilla,2004-01,0.0,2004,1
19 melilla,2003-12,0.0,2003,12
19 melilla,2003-11,0.0,2003,11
19 melilla,2003-10,0.0,2003,10
19 melilla,2003-09,0.0,2003,9
19 melilla,2003-08,0.0,2003,8
19 melilla,2003-07,0.0,2003,7
19 melilla,2003-06,0.0,2003,6
19 melilla,2003-05,0.0,2003,5
19 melilla,2003-04,0.0,2003,4
19 melilla,2003-03,0.0,2003,3
19 melilla,2003-02,0.0,2003,2
